id,yield
18280,5844.8677
18281,7032.631
18282,3481.8818
18283,7646.546
18284,6661.3955
18285,5306.526
18286,5989.7183
18287,6602.382
18288,4109.6973
18289,7842.151
18290,4340.787
18291,4870.409
18292,5409.1436
18293,3422.8455
18294,7188.91
18295,6431.9087
18296,7061.29
18297,6381.7676
18298,8152.1245
18299,6318.9653
18300,7744.1094
18301,4283.863
18302,6378.049
18303,6907.603
18304,7015.7656
18305,6130.7593
18306,5548.2607
18307,6647.7637
18308,7507.5703
18309,6303.424
18310,7554.757
18311,5700.0723
18312,8109.6553
18313,7794.858
18314,4025.9094
18315,7063.3154
18316,7822.357
18317,6993.9136
18318,3792.5476
18319,7134.8037
18320,7978.8203
18321,7429.361
18322,4044.9236
18323,6928.885
18324,5928.327
18325,5831.7744
18326,5127.977
18327,6530.464
18328,6379.45
18329,6267.9062
18330,6251.624
18331,4587.9004
18332,6658.4414
18333,6618.517
18334,4012.3396
18335,4884.379
18336,5979.2603
18337,6695.126
18338,4602.6826
18339,7649.1133
18340,6274.7334
18341,6843.9653
18342,4797.745
18343,6343.1196
18344,4679.9575
18345,5313.0703
18346,8193.637
18347,6782.9253
18348,6041.7373
18349,5286.794
18350,4764.192
18351,3386.493
18352,7934.998
18353,4701.4873
18354,6182.491
18355,6773.8457
18356,7340.6455
18357,6499.3877
18358,5904.204
18359,6756.646
18360,5878.9707
18361,5435.9536
18362,3922.953
18363,7683.7607
18364,3608.2244
18365,8370.813
18366,4749.7036
18367,4160.5186
18368,5321.544
18369,2579.9248
18370,4484.672
18371,6008.2646
18372,5557.427
18373,6467.956
18374,7253.6973
18375,6187.0
18376,7648.7993
18377,6665.71
18378,5405.726
18379,4787.081
18380,6446.0293
18381,4282.982
18382,3700.73
18383,6577.451
18384,8021.6094
18385,7351.4966
18386,5943.2217
18387,5340.8633
18388,5326.3896
18389,8282.104
18390,6439.8564
18391,7799.592
18392,6641.593
18393,5916.916
18394,5278.897
18395,3953.4104
18396,8384.362
18397,5426.957
18398,6868.432
18399,6596.4443
18400,6980.8423
18401,7398.289
18402,7550.97
18403,6170.079
18404,6191.5684
18405,6953.9727
18406,3519.3425
18407,6650.3926
18408,7215.913
18409,5906.8896
18410,7538.938
18411,4327.8184
18412,6128.2695
18413,6190.4873
18414,7353.7095
18415,5767.881
18416,6235.8613
18417,6137.748
18418,3686.7966
18419,5480.2217
18420,6479.3184
18421,4584.3647
18422,8379.689
18423,4244.3223
18424,7307.473
18425,4244.505
18426,6750.331
18427,5951.2275
18428,8006.566
18429,5901.7363
18430,5578.938
18431,7776.4224
18432,8037.55
18433,5402.4453
18434,5593.5386
18435,7712.592
18436,4081.7212
18437,6294.1787
18438,6571.7896
18439,4746.9814
18440,7580.878
18441,3636.2288
18442,5673.669
18443,6843.1245
18444,6644.817
18445,7580.6406
18446,7864.2217
18447,3622.2336
18448,7775.6445
18449,6158.703
18450,7706.4414
18451,7380.9277
18452,7720.0176
18453,7982.574
18454,7228.776
18455,7284.076
18456,5721.579
18457,6666.4062
18458,2003.6847
18459,7091.9727
18460,8065.6357
18461,4248.138
18462,7102.465
18463,5736.037
18464,5740.6025
18465,5732.52
18466,3319.7954
18467,6952.217
18468,5935.034
18469,7506.681
18470,6000.9023
18471,4947.253
18472,6853.3066
18473,4848.4326
18474,7771.9824
18475,7312.4814
18476,6674.4277
18477,6847.831
18478,7399.908
18479,6986.55
18480,3582.4214
18481,5884.465
18482,4066.574
18483,8085.1875
18484,7158.3125
18485,6835.799
18486,4185.85
18487,3554.8835
18488,5622.3735
18489,6379.795
18490,6332.753
18491,7103.6816
18492,5856.101
18493,5286.4033
18494,4463.5107
18495,5156.8066
18496,5240.505
18497,6227.048
18498,7345.537
18499,5528.2686
18500,4893.1797
18501,7989.8667
18502,5504.891
18503,5481.51
18504,6477.6504
18505,6785.493
18506,5565.786
18507,5552.3574
18508,7411.6064
18509,6378.713
18510,8293.118
18511,5516.4834
18512,6819.7134
18513,6772.838
18514,4026.2705
18515,4420.7603
18516,2696.7893
18517,5649.152
18518,5875.0894
18519,5828.3877
18520,4969.71
18521,5294.6914
18522,3629.6582
18523,7577.043
18524,5294.495
18525,6260.3467
18526,3580.0193
18527,8123.713
18528,5613.4873
18529,5134.0127
18530,4120.7227
18531,6617.5137
18532,6439.825
18533,4083.253
18534,6638.158
18535,6683.9487
18536,6881.2793
18537,3988.97
18538,7824.373
18539,4780.16
18540,7348.4854
18541,7525.7607
18542,5295.495
18543,6110.672
18544,5742.6973
18545,4946.0454
18546,5108.616
18547,6869.5
18548,7745.064
18549,4932.32
18550,7447.9395
18551,7545.1094
18552,6463.048
18553,6876.4307
18554,7576.2207
18555,7573.0225
18556,5738.8105
18557,5645.43
18558,6762.4307
18559,5077.2715
18560,6750.7104
18561,4147.637
18562,6580.9653
18563,5900.0576
18564,8345.117
18565,5347.1025
18566,6337.0806
18567,7585.084
18568,5790.699
18569,7077.682
18570,4087.8923
18571,4333.583
18572,5738.123
18573,8491.531
18574,6794.0156
18575,5371.537
18576,6343.833
18577,4639.9106
18578,5825.729
18579,7418.574
18580,5484.536
18581,6149.9795
18582,8336.771
18583,5216.4033
18584,7619.299
18585,5019.8276
18586,6554.382
18587,7075.5713
18588,5379.831
18589,5541.165
18590,4733.7812
18591,5939.5605
18592,6552.0767
18593,7090.826
18594,5870.5557
18595,6613.2344
18596,5938.4673
18597,5936.96
18598,6152.352
18599,6499.6846
18600,6146.7324
18601,4973.116
18602,5345.7373
18603,4277.7773
18604,8176.491
18605,4959.387
18606,5326.874
18607,6101.093
18608,8244.884
18609,5070.3203
18610,4189.2847
18611,6574.635
18612,7005.3643
18613,5394.7363
18614,7120.629
18615,7073.96
18616,4144.1406
18617,6050.6973
18618,7755.7676
18619,6908.6807
18620,6224.172
18621,5978.804
18622,8247.633
18623,6950.178
18624,7820.6016
18625,6153.1514
18626,3473.2117
18627,6966.952
18628,5359.793
18629,4793.579
18630,6513.207
18631,6371.9287
18632,6586.1777
18633,4008.846
18634,7291.458
18635,6507.6562
18636,5995.6133
18637,7375.9336
18638,7155.2676
18639,7487.3916
18640,6435.865
18641,3695.758
18642,6144.0254
18643,6595.9785
18644,6299.8633
18645,4383.365
18646,6797.389
18647,7147.0063
18648,3365.381
18649,8341.314
18650,6281.792
18651,6187.281
18652,7685.8745
18653,4138.63
18654,5381.1396
18655,6115.461
18656,8249.522
18657,7003.808
18658,7311.1196
18659,6100.691
18660,6039.2334
18661,4873.628
18662,5770.5703
18663,4333.369
18664,4607.068
18665,5162.965
18666,7724.499
18667,6460.3867
18668,5500.6147
18669,4572.6943
18670,4979.1973
18671,8183.0283
18672,7542.493
18673,6703.1787
18674,6743.7227
18675,5660.639
18676,7152.505
18677,5032.0625
18678,8213.301
18679,7509.3896
18680,5179.1504
18681,5693.8984
18682,7282.148
18683,6424.6562
18684,6750.3726
18685,6835.531
18686,3859.0652
18687,5963.5215
18688,6724.215
18689,7924.477
18690,6448.3604
18691,5545.214
18692,4848.7373
18693,6535.3975
18694,7647.394
18695,3412.2048
18696,7653.6123
18697,7688.576
18698,5312.234
18699,6336.1924
18700,5482.742
18701,8091.291
18702,6042.0312
18703,7813.169
18704,6708.8213
18705,7069.878
18706,7275.421
18707,4070.7053
18708,7722.544
18709,3983.2424
18710,4221.9736
18711,6967.376
18712,6970.8164
18713,6689.5996
18714,4615.4863
18715,5587.8887
18716,5690.962
18717,5842.759
18718,6723.013
18719,7183.7217
18720,6494.1846
18721,6426.4453
18722,7003.309
18723,7723.551
18724,6161.2363
18725,7182.3594
18726,5403.3525
18727,6048.787
18728,7393.589
18729,5846.2993
18730,6070.585
18731,8475.602
18732,7478.181
18733,6530.837
18734,6343.237
18735,6816.6543
18736,5673.369
18737,7364.8027
18738,5644.8574
18739,6145.0205
18740,4708.7686
18741,4475.533
18742,3755.9502
18743,5882.104
18744,6647.902
18745,7221.6807
18746,4496.09
18747,4129.0195
18748,6987.5664
18749,6630.1465
18750,3190.277
18751,4842.13
18752,6371.3774
18753,7884.3916
18754,6396.509
18755,6467.6978
18756,7236.172
18757,6766.5977
18758,3808.5623
18759,2874.4534
18760,7613.93
18761,6844.5273
18762,7731.0024
18763,5860.7295
18764,5836.783
18765,4055.0867
18766,6847.0244
18767,7292.734
18768,6297.952
18769,6497.0273
18770,6946.8604
18771,3524.7761
18772,7794.8867
18773,5743.6357
18774,3915.1555
18775,4099.6655
18776,4355.4756
18777,5181.5796
18778,5141.6064
18779,6940.4775
18780,4162.364
18781,7418.259
18782,5832.4355
18783,5463.0063
18784,7627.7354
18785,7462.244
18786,4812.9116
18787,5779.365
18788,5867.075
18789,4120.3584
18790,6723.5312
18791,7361.3896
18792,3763.4343
18793,5999.4365
18794,4808.251
18795,7368.133
18796,6057.9937
18797,6302.847
18798,5107.4404
18799,6197.032
18800,4271.784
18801,4007.8962
18802,7406.6484
18803,7550.6855
18804,2746.8303
18805,4981.7476
18806,7093.169
18807,3310.3093
18808,7965.0127
18809,4824.079
18810,5546.213
18811,6104.8945
18812,7099.382
18813,3808.4915
18814,7551.81
18815,6977.304
18816,6856.0703
18817,4060.8406
18818,6189.891
18819,7315.8213
18820,6886.743
18821,8284.996
18822,7895.9414
18823,7054.2686
18824,7238.992
18825,5963.525
18826,4836.4536
18827,6240.247
18828,8570.457
18829,6678.3125
18830,6501.784
18831,6634.6387
18832,8141.579
18833,7223.1304
18834,6078.6284
18835,4266.626
18836,5998.7646
18837,4119.192
18838,6156.76
18839,4929.871
18840,5382.5625
18841,6445.153
18842,6017.4346
18843,6618.7715
18844,4358.999
18845,5310.4785
18846,7456.013
18847,7474.5645
18848,6404.749
18849,6499.2627
18850,6155.492
18851,4605.088
18852,6727.246
18853,6559.206
18854,6362.4043
18855,3929.0308
18856,6631.7344
18857,7391.2686
18858,8313.598
18859,7961.2686
18860,8569.371
18861,4356.6914
18862,4244.5396
18863,7510.452
18864,5097.369
18865,5279.9033
18866,5894.0015
18867,5168.257
18868,8027.3535
18869,5589.45
18870,7379.8037
18871,3240.4749
18872,6226.241
18873,7846.378
18874,5549.4214
18875,7162.0215
18876,6120.4033
18877,4574.0474
18878,4041.2795
18879,3520.881
18880,4750.6973
18881,5830.866
18882,5488.7334
18883,7245.885
18884,3385.7278
18885,7537.2764
18886,6935.3926
18887,5729.714
18888,6001.9404
18889,3918.7385
18890,3975.929
18891,6363.7305
18892,6345.754
18893,5405.9785
18894,7160.332
18895,4883.203
18896,6266.292
18897,7747.1816
18898,6211.429
18899,6520.7256
18900,6153.6406
18901,5686.5576
18902,5704.7725
18903,6762.697
18904,3433.5598
18905,7785.581
18906,5848.819
18907,6156.496
18908,5419.4277
18909,6321.659
18910,4955.4478
18911,5517.126
18912,6955.0127
18913,5644.7373
18914,6028.742
18915,4800.368
18916,5434.9526
18917,6745.923
18918,4618.4526
18919,6051.006
18920,5547.4307
18921,5503.4746
18922,6996.306
18923,6649.2686
18924,8084.9487
18925,5775.968
18926,5907.051
18927,5266.901
18928,6221.092
18929,7232.6025
18930,6566.9004
18931,6015.2417
18932,6807.8027
18933,6730.9346
18934,5129.433
18935,5304.3906
18936,4975.418
18937,6685.5537
18938,4387.1943
18939,3757.2864
18940,5667.363
18941,8202.471
18942,6817.9365
18943,3858.6667
18944,7459.1455
18945,6008.0703
18946,7637.485
18947,5250.4766
18948,7786.542
18949,5911.215
18950,2577.3772
18951,7016.1924
18952,5951.459
18953,7530.7646
18954,4310.3755
18955,8263.852
18956,7321.365
18957,3867.7598
18958,6278.7354
18959,5837.108
18960,4590.3965
18961,5118.129
18962,7629.3896
18963,6999.543
18964,4279.037
18965,4010.5046
18966,4376.794
18967,6653.476
18968,7830.882
18969,7473.633
18970,5894.418
18971,7116.6206
18972,5128.0317
18973,7356.1265
18974,7294.037
18975,5957.949
18976,4707.534
18977,6183.788
18978,4005.6013
18979,6273.132
18980,5131.1807
18981,2804.7932
18982,5472.582
18983,7652.33
18984,6020.364
18985,4913.0557
18986,3731.3367
18987,3361.7368
18988,5356.4424
18989,7371.6943
18990,6429.041
18991,6307.049
18992,4019.6223
18993,6971.6006
18994,6598.362
18995,6706.271
18996,5923.8
18997,4759.547
18998,3414.9536
18999,4461.8394
19000,6001.9473
19001,7479.408
19002,4421.951
19003,4217.827
19004,6592.0835
19005,7094.1265
19006,6853.081
19007,5584.586
19008,5870.91
19009,5642.9946
19010,8115.509
19011,7212.756
19012,7738.337
19013,4763.728
19014,5361.665
19015,7369.658
19016,4968.945
19017,6621.0283
19018,5301.91
19019,6902.836
19020,4994.1416
19021,6771.328
19022,6819.6714
19023,5897.2393
19024,8277.461
19025,5837.0356
19026,4536.509
19027,2750.0586
19028,7264.6533
19029,7316.3467
19030,5481.961
19031,7973.8184
19032,5423.1943
19033,4222.1733
19034,5489.715
19035,7595.557
19036,5232.588
19037,5856.425
19038,4719.007
19039,4559.458
19040,7425.881
19041,6488.2324
19042,4819.335
19043,5617.907
19044,6113.801
19045,6070.992
19046,7226.8784
19047,5950.785
19048,6457.041
19049,5667.2227
19050,7180.511
19051,7169.62
19052,7297.3545
19053,7117.967
19054,4341.4814
19055,6635.8105
19056,5232.3857
19057,6060.629
19058,7462.783
19059,6782.218
19060,6774.13
19061,7446.3643
19062,5975.273
19063,7688.779
19064,5954.8677
19065,7325.4565
19066,4692.102
19067,5521.0737
19068,3960.048
19069,4817.908
19070,6476.913
19071,8048.382
19072,4681.243
19073,4387.527
19074,6049.271
19075,5190.416
19076,7214.126
19077,3320.6677
19078,3350.476
19079,3465.3708
19080,5371.1924
19081,4220.2773
19082,4073.7869
19083,7009.7993
19084,5985.9067
19085,4485.883
19086,7074.1885
19087,6046.581
19088,4729.4033
19089,6407.6494
19090,8069.0127
19091,6118.978
19092,8144.5513
19093,5681.7207
19094,6891.705
19095,6730.8057
19096,5941.4727
19097,5830.846
19098,6952.401
19099,6324.801
19100,6685.064
19101,8621.225
19102,3873.8372
19103,5757.371
19104,7400.505
19105,5375.7715
19106,8198.554
19107,5122.0596
19108,4774.6025
19109,7176.168
19110,5354.9395
19111,5851.378
19112,7517.8105
19113,6213.395
19114,7067.865
19115,6715.254
19116,4752.907
19117,5819.8877
19118,5608.0923
19119,4029.5671
19120,8284.669
19121,6586.158
19122,7430.539
19123,7181.6963
19124,5907.229
19125,4041.57
19126,6897.9346
19127,6096.009
19128,7217.6904
19129,5473.6035
19130,6100.0986
19131,5925.3237
19132,6224.0093
19133,4067.8533
19134,8070.6826
19135,7674.8174
19136,4335.6113
19137,5088.078
19138,6693.0703
19139,3990.5525
19140,5909.1255
19141,7198.658
19142,7539.1675
19143,6591.4604
19144,4748.6626
19145,5158.6973
19146,7906.8022
19147,4227.6514
19148,6464.5854
19149,7086.66
19150,7482.0684
19151,4747.4814
19152,4275.7974
19153,5585.549
19154,5872.1445
19155,8356.723
19156,7999.169
19157,6792.3267
19158,5304.501
19159,4093.925
19160,7031.4736
19161,6009.923
19162,3930.9202
19163,6707.3335
19164,8042.9355
19165,7130.9736
19166,5430.7
19167,4532.7476
19168,5886.6934
19169,6980.5825
19170,8213.824
19171,3612.3274
19172,4871.545
19173,6426.26
19174,6081.2974
19175,7425.5615
19176,7547.5
19177,5080.169
19178,6626.6006
19179,4927.226
19180,7925.0605
19181,3266.6797
19182,7462.244
19183,6081.5703
19184,5004.288
19185,5792.8506
19186,4039.3162
19187,2720.7354
19188,4000.0496
19189,7170.8467
19190,3977.5012
19191,5309.126
19192,7596.9443
19193,5050.284
19194,5240.313
19195,8312.178
19196,6631.3745
19197,5907.7344
19198,6398.238
19199,4207.46
19200,5317.4863
19201,8007.032
19202,7203.027
19203,6781.145
19204,6532.9185
19205,6639.0186
19206,7308.7207
19207,5734.2715
19208,7901.676
19209,7011.5957
19210,7454.1875
19211,5958.203
19212,7328.431
19213,4932.1025
19214,5113.672
19215,4206.7373
19216,8009.54
19217,7843.077
19218,6502.5806
19219,5134.3003
19220,7255.1606
19221,6001.3926
19222,6238.5503
19223,4054.5505
19224,6895.6914
19225,6488.594
19226,5677.439
19227,5126.409
19228,5128.407
19229,7853.074
19230,4186.293
19231,4301.2393
19232,4040.9788
19233,7358.744
19234,5985.2144
19235,5268.834
19236,6287.289
19237,8171.58
19238,8215.101
19239,5959.1084
19240,7469.3438
19241,8054.712
19242,4644.1963
19243,5540.126
19244,6693.078
19245,7646.8867
19246,6570.359
19247,7231.1685
19248,6055.163
19249,5459.7812
19250,7718.3125
19251,6713.4336
19252,5919.8477
19253,6267.46
19254,4900.38
19255,6573.4604
19256,7331.7686
19257,5682.187
19258,7588.251
19259,6640.8623
19260,6296.568
19261,5841.5605
19262,8507.528
19263,6251.341
19264,6160.6895
19265,3848.633
19266,7963.2397
19267,5553.3677
19268,5956.249
19269,8333.844
19270,4649.998
19271,5935.8525
19272,7893.951
19273,7144.6777
19274,5280.6006
19275,7839.463
19276,5086.897
19277,7796.8496
19278,5762.4624
19279,6679.5303
19280,6171.2705
19281,8167.008
19282,5061.302
19283,4414.7515
19284,7677.0874
19285,5444.4346
19286,6106.2217
19287,3546.1248
19288,7254.7515
19289,8314.038
19290,6414.915
19291,7805.386
19292,5869.509
19293,4139.6416
19294,6744.3525
19295,5325.8623
19296,7545.199
19297,6081.7734
19298,6533.5986
19299,7353.149
19300,3579.2449
19301,4680.204
19302,6439.131
19303,3418.0059
19304,5868.145
19305,2850.9639
19306,6033.8955
19307,6880.076
19308,6726.925
19309,7491.359
19310,3817.1287
19311,6197.7314
19312,5405.2246
19313,5996.6426
19314,6520.286
19315,6854.91
19316,6802.717
19317,6415.485
19318,7101.018
19319,7465.6797
19320,4850.587
19321,8001.6543
19322,5828.4814
19323,5556.537
19324,4686.164
19325,7423.5312
19326,6330.455
19327,3912.264
19328,7712.5117
19329,7339.12
19330,7522.0127
19331,5264.956
19332,5106.8223
19333,2491.2666
19334,4157.7188
19335,6942.0186
19336,6530.4814
19337,5694.9863
19338,6229.04
19339,5596.685
19340,5398.241
19341,5346.704
19342,4042.1086
19343,6392.047
19344,7615.921
19345,5410.092
19346,8044.7236
19347,4564.3765
19348,7060.2803
19349,3392.4753
19350,6937.424
19351,6591.773
19352,6289.0986
19353,7939.8223
19354,4305.872
19355,4521.244
19356,4636.1924
19357,6810.7393
19358,5828.7676
19359,3752.1326
19360,7029.205
19361,5703.4526
19362,5380.836
19363,7068.2363
19364,6822.5615
19365,3213.3865
19366,5850.948
19367,5991.689
19368,3429.8164
19369,7152.576
19370,6517.7314
19371,5864.4424
19372,7153.0923
19373,6526.845
19374,3455.8123
19375,5983.5327
19376,5901.826
19377,7003.1416
19378,6142.6562
19379,4237.6104
19380,6261.788
19381,4124.2495
19382,6736.7554
19383,7537.8887
19384,6638.1826
19385,6469.3936
19386,7631.283
19387,4245.4463
19388,7383.928
19389,5388.2397
19390,7742.9727
19391,4766.7607
19392,7342.9297
19393,5956.6396
19394,5044.338
19395,6090.8306
19396,8322.986
19397,5856.09
19398,2990.9456
19399,5302.7705
19400,3446.173
19401,7001.9995
19402,6086.544
19403,6585.743
19404,6688.376
19405,6336.7
19406,6908.4824
19407,4980.785
19408,5538.9727
19409,6794.677
19410,7257.3613
19411,4358.2783
19412,3580.2622
19413,7244.1772
19414,4137.217
19415,6923.737
19416,4278.2827
19417,3970.7588
19418,6462.4404
19419,7305.8003
19420,6182.7295
19421,5451.961
19422,7028.1396
19423,6040.0576
19424,7253.713
19425,8181.533
19426,4311.1016
19427,7491.017
19428,5230.572
19429,7154.5977
19430,7673.2617
19431,4216.7437
19432,4056.7073
19433,4304.2764
19434,6774.0806
19435,6521.4463
19436,8144.792
19437,5443.036
19438,7391.606
19439,8009.249
19440,6786.927
19441,3884.2307
19442,3893.8562
19443,5692.4385
19444,3303.7058
19445,4891.9897
19446,5083.311
19447,5466.953
19448,5439.169
19449,5114.3936
19450,8056.7266
19451,5022.7793
19452,6801.6543
19453,5349.538
19454,4220.5063
19455,5227.4277
19456,7256.116
19457,5633.416
19458,5328.5645
19459,4858.569
19460,4795.4243
19461,5877.323
19462,4737.346
19463,5135.7725
19464,6217.624
19465,6119.96
19466,6309.704
19467,6068.4404
19468,4708.049
19469,7146.2295
19470,4004.3467
19471,6342.534
19472,7641.395
19473,6084.9443
19474,7309.4814
19475,6031.8037
19476,6524.9253
19477,7109.926
19478,7360.8174
19479,4041.1724
19480,6924.594
19481,4322.247
19482,5161.9414
19483,4005.445
19484,6478.194
19485,7966.205
19486,4293.4756
19487,6144.9766
19488,6318.5913
19489,4592.5537
19490,4280.756
19491,2889.39
19492,7043.925
19493,4502.6406
19494,5911.7915
19495,6192.4453
19496,6103.1636
19497,5524.477
19498,7275.149
19499,5832.874
19500,3935.842
19501,7135.881
19502,6117.9688
19503,5471.187
19504,5442.2627
19505,7933.1577
19506,4587.406
19507,6689.255
19508,5521.0107
19509,5085.372
19510,6727.107
19511,5947.0635
19512,6072.9854
19513,5374.872
19514,5214.351
19515,5324.1494
19516,5811.8125
19517,4695.1387
19518,7024.879
19519,6407.866
19520,7064.378
19521,6529.256
19522,7673.405
19523,5787.6465
19524,5930.8438
19525,8174.66
19526,4311.1177
19527,7426.8555
19528,6302.7344
19529,3323.0112
19530,2558.9077
19531,6040.039
19532,6429.3027
19533,5698.6377
19534,7884.0537
19535,8226.502
19536,4620.0786
19537,7089.6875
19538,3262.4673
19539,7071.1235
19540,5110.75
19541,7392.7207
19542,6459.146
19543,2900.055
19544,5918.19
19545,7649.291
19546,7480.876
19547,5359.711
19548,4289.933
19549,5578.0234
19550,7047.5913
19551,5828.999
19552,5869.532
19553,5965.265
19554,7549.6924
19555,5687.1836
19556,4051.786
19557,6058.4536
19558,5937.828
19559,6289.8193
19560,5507.4614
19561,6982.1104
19562,5456.516
19563,7599.0234
19564,7167.8057
19565,4881.9736
19566,8123.952
19567,5563.437
19568,8361.917
19569,7473.326
19570,5824.4395
19571,6469.87
19572,4734.7827
19573,5476.1147
19574,5441.7407
19575,6148.907
19576,6128.624
19577,5569.624
19578,7631.813
19579,8212.032
19580,7947.6963
19581,6580.545
19582,6213.146
19583,4163.5845
19584,6052.8516
19585,6197.657
19586,5240.3867
19587,7532.1045
19588,6483.7065
19589,7468.8936
19590,4471.9824
19591,5580.032
19592,4733.256
19593,6104.372
19594,5671.217
19595,7685.251
19596,4755.3843
19597,3898.7358
19598,5363.4536
19599,6907.382
19600,6147.154
19601,5578.2134
19602,5998.2896
19603,5336.3037
19604,4180.0366
19605,8324.061
19606,5417.1665
19607,6040.71
19608,7883.2236
19609,7532.2437
19610,7741.039
19611,5402.255
19612,7676.324
19613,4193.2144
19614,7432.607
19615,4716.1387
19616,7441.843
19617,3344.2124
19618,5848.3516
19619,7795.9053
19620,8239.518
19621,6307.3535
19622,6495.3926
19623,7399.751
19624,6447.376
19625,7712.796
19626,6284.4595
19627,3858.5269
19628,6865.6123
19629,3844.2004
19630,5405.042
19631,6049.809
19632,5691.218
19633,4835.8896
19634,6261.331
19635,8419.955
19636,4282.27
19637,7879.142
19638,5819.769
19639,4794.1104
19640,5895.8706
19641,4971.172
19642,5786.9565
19643,6116.697
19644,6849.5186
19645,7145.968
19646,6227.9316
19647,7338.164
19648,4477.746
19649,6657.4863
19650,8113.6787
19651,6249.1445
19652,2635.2688
19653,6069.248
19654,7398.9287
19655,6254.7607
19656,3241.4163
19657,6648.7983
19658,7273.079
19659,4818.5303
19660,7208.121
19661,6113.6567
19662,6934.39
19663,2444.7883
19664,4401.78
19665,4279.061
19666,4890.955
19667,8497.004
19668,7393.748
19669,6229.4434
19670,5605.816
19671,3304.373
19672,6465.909
19673,7086.007
19674,3936.0183
19675,5525.311
19676,4450.035
19677,7167.68
19678,6247.177
19679,6534.332
19680,6374.6445
19681,6610.833
19682,7897.6606
19683,4338.7695
19684,7434.685
19685,5479.0127
19686,6625.1084
19687,7007.328
19688,6390.46
19689,3749.6423
19690,4280.0703
19691,3170.6067
19692,5577.954
19693,3734.1614
19694,5656.771
19695,5915.5215
19696,7667.402
19697,5866.799
19698,6718.255
19699,8506.37
19700,7031.365
19701,5403.128
19702,4025.864
19703,6268.2256
19704,4808.833
19705,6838.022
19706,5291.114
19707,6216.7705
19708,7553.5166
19709,5884.4756
19710,4313.0186
19711,3855.867
19712,6123.1963
19713,5094.015
19714,6498.0728
19715,5030.7007
19716,7484.881
19717,7986.154
19718,4034.9504
19719,7418.9966
19720,4981.879
19721,7457.914
19722,5391.6333
19723,6998.1455
19724,7368.908
19725,8320.455
19726,6433.7617
19727,7257.3965
19728,7762.9575
19729,7328.166
19730,7516.8647
19731,5252.126
19732,5692.4814
19733,4303.805
19734,8060.9453
19735,7719.6816
19736,5431.0835
19737,5841.2217
19738,7365.916
19739,5956.3594
19740,5000.622
19741,4592.9614
19742,5692.395
19743,7165.0195
19744,6617.7754
19745,5906.6934
19746,5432.3413
19747,5396.494
19748,7149.3145
19749,6135.6533
19750,7066.9062
19751,7793.7944
19752,6562.712
19753,6320.833
19754,8065.2783
19755,4319.626
19756,7075.0596
19757,6407.791
19758,7043.306
19759,8227.184
19760,4437.655
19761,6549.249
19762,4321.4966
19763,6539.2974
19764,4212.6797
19765,6248.511
19766,4221.284
19767,4027.6387
19768,5953.824
19769,7666.6133
19770,6453.7676
19771,7022.491
19772,5369.823
19773,4297.151
19774,6020.0815
19775,7317.994
19776,4826.0493
19777,4154.632
19778,5217.895
19779,5460.7197
19780,6326.2007
19781,3501.0574
19782,6381.9785
19783,7995.375
19784,8264.948
19785,4352.9316
19786,5751.2954
19787,6418.4697
19788,4099.501
19789,6406.395
19790,5249.1025
19791,5069.285
19792,6524.74
19793,6084.58
19794,6726.006
19795,7568.673
19796,5819.5303
19797,6692.8154
19798,4964.806
19799,6757.1265
19800,6662.907
19801,5558.3438
19802,6548.9243
19803,6739.866
19804,4739.0234
19805,6334.8467
19806,6776.0977
19807,4572.6963
19808,6623.735
19809,7863.1934
19810,6486.544
19811,3132.32
19812,6393.5786
19813,4079.9102
19814,5584.4443
19815,6179.5977
19816,6230.0527
19817,6791.579
19818,7947.776
19819,5670.3486
19820,4270.4956
19821,7109.5557
19822,5281.842
19823,7969.0005
19824,5174.5635
19825,6216.455
19826,7284.9863
19827,4224.1133
19828,7688.154
19829,3551.8845
19830,5498.6367
19831,5413.661
19832,5498.923
19833,5747.7207
19834,4711.66
19835,4809.042
19836,4274.2354
19837,4430.5195
19838,7355.8496
19839,7269.8525
19840,6812.326
19841,7099.586
19842,7272.6504
19843,5713.4277
19844,5096.6396
19845,7915.202
19846,5931.855
19847,7495.299
19848,4322.587
19849,5810.164
19850,4770.9263
19851,5696.3564
19852,6275.866
19853,6693.1836
19854,7595.759
19855,4114.8076
19856,4540.6367
19857,6721.167
19858,7210.3154
19859,3282.4028
19860,3804.2258
19861,6699.832
19862,7161.2646
19863,5934.4277
19864,4148.7803
19865,7908.27
19866,3915.7593
19867,6122.449
19868,7332.712
19869,6365.676
19870,5175.246
19871,4956.579
19872,5787.9453
19873,7372.3486
19874,4302.637
19875,5555.384
19876,5386.586
19877,5118.9175
19878,7912.4707
19879,7065.754
19880,4620.0586
19881,6848.757
19882,6110.3
19883,5552.8086
19884,5723.9326
19885,4724.096
19886,6343.576
19887,3517.7776
19888,3848.369
19889,6141.4873
19890,7417.6045
19891,7482.616
19892,4224.164
19893,6975.513
19894,5876.589
19895,4788.6484
19896,7776.6855
19897,6652.6787
19898,5209.122
19899,2634.1301
19900,4620.797
19901,5558.591
19902,6502.265
19903,6216.7734
19904,7600.382
19905,5502.004
19906,5290.835
19907,6716.5107
19908,7472.079
19909,5213.537
19910,5010.591
19911,7677.076
19912,5521.272
19913,6664.004
19914,6248.449
19915,7462.5596
19916,6003.134
19917,7237.3496
19918,7366.7217
19919,4030.8005
19920,6262.952
